date_time,NO2,SO2,PM10,PM25,temp,wind dir,Thailand,Cambodia,P_Malaysia,lag_1,lag_2,lag_3
2018-06-16 03:00:00,5,1,15,3,29.1,275,1,1,0,23,25,25
2018-06-16 04:00:00,12,2,15,5,28.5,275,1,1,0,3,23,25
2018-06-16 05:00:00,10,2,35,15,28.5,275,1,1,0,5,3,23
2018-06-16 06:00:00,12,2,35,19,28.5,275,1,1,0,15,5,3
2018-06-16 07:00:00,11,2,26,14,30.1,265,1,1,0,19,15,5
2018-06-16 08:00:00,7,2,32,11,30.1,265,1,1,0,14,19,15
2018-06-16 09:00:00,6,2,22,10,30.1,265,1,1,0,11,14,19
2018-06-16 10:00:00,5,3,20,7,32.7,265,1,1,0,10,11,14
2018-06-16 11:00:00,5,3,18,4,32.7,265,1,1,0,7,10,11
2018-06-16 12:00:00,5,4,15,8,32.7,265,1,1,0,4,7,10
2018-06-16 13:00:00,4,3,28,17,31.8,280,1,1,0,8,4,7
2018-06-16 14:00:00,6,3,16,16,31.8,280,1,1,0,17,8,4
2018-06-16 15:00:00,19,4,19,6,31.8,280,1,1,0,16,17,8
2018-06-16 16:00:00,14,2,32,15,32.0,275,1,1,0,6,16,17
2018-06-16 17:00:00,9,1,25,17,32.0,275,1,1,0,15,6,16
2018-06-16 18:00:00,9,1,31,13,32.0,275,1,1,0,17,15,6
2018-06-16 19:00:00,10,4,28,14,29.9,280,1,1,0,13,17,15
2018-06-16 20:00:00,8,1,14,11,29.9,280,1,1,0,14,13,17
2018-06-16 21:00:00,15,2,16,8,29.9,280,1,1,0,11,14,13
2018-06-16 22:00:00,15,2,38,18,28.8,280,1,1,0,8,11,14
2018-06-16 23:00:00,17,4,46,25,28.8,280,1,1,0,18,8,11
2018-06-17 00:00:00,19,3,41,22,28.8,280,0,7,0,25,18,8
2018-06-17 01:00:00,20,3,37,14,28.3,275,0,7,0,22,25,18
2018-06-17 02:00:00,7,3,31,19,28.3,275,0,7,0,14,22,25
2018-06-17 03:00:00,5,2,15,11,28.3,275,0,7,0,19,14,22
2018-06-17 04:00:00,11,2,8,7,27.3,275,0,7,0,11,19,14
2018-06-17 05:00:00,18,3,13,2,27.3,275,0,7,0,7,11,19
2018-06-17 06:00:00,16,2,20,7,27.3,275,0,7,0,2,7,11
2018-06-17 07:00:00,14,2,19,7,27.9,290,0,7,0,7,2,7
2018-06-17 08:00:00,15,2,29,10,27.9,290,0,7,0,7,7,2
2018-06-17 09:00:00,23,3,17,9,27.9,290,0,7,0,10,7,7
2018-06-17 10:00:00,25,3,27,13,30.3,285,0,7,0,9,10,7
2018-06-17 11:00:00,25,3,34,12,30.3,285,0,7,0,13,9,10
2018-06-17 12:00:00,25,3,34,12,30.3,285,0,7,0,12,13,9
2018-06-17 13:00:00,25,3,34,12,32.4,305,0,7,0,12,12,13
2018-06-17 14:00:00,25,3,34,12,32.4,305,0,7,0,12,12,12
2018-06-17 15:00:00,25,3,34,12,32.4,305,0,7,0,12,12,12
2018-06-17 16:00:00,25,3,34,12,32.5,275,0,7,0,12,12,12
2018-06-17 17:00:00,25,3,34,12,32.5,275,0,7,0,12,12,12
2018-06-17 18:00:00,25,3,34,12,32.5,275,0,7,0,12,12,12
2018-06-17 19:00:00,25,3,34,12,30.2,285,0,7,0,12,12,12
2018-06-17 20:00:00,25,3,34,12,30.2,285,0,7,0,12,12,12
2018-06-17 21:00:00,25,3,34,12,30.2,285,0,7,0,12,12,12
2018-06-17 22:00:00,25,3,34,12,29.2,280,0,7,0,12,12,12
2018-06-17 23:00:00,25,3,34,12,29.2,280,0,7,0,12,12,12
2018-06-18 00:00:00,25,3,34,12,29.2,280,0,1,0,12,12,12
2018-06-18 01:00:00,25,3,34,12,28.1,290,0,1,0,12,12,12
2018-06-18 02:00:00,25,3,34,12,28.1,290,0,1,0,12,12,12
2018-06-18 03:00:00,25,3,34,12,28.1,290,0,1,0,12,12,12
2018-06-18 04:00:00,25,3,34,12,27.8,285,0,1,0,12,12,12
2018-06-18 05:00:00,25,3,34,12,27.8,285,0,1,0,12,12,12
2018-06-18 06:00:00,25,3,34,12,27.8,285,0,1,0,12,12,12
2018-06-18 07:00:00,25,3,34,12,28.6,280,0,1,0,12,12,12
2018-06-18 08:00:00,25,3,34,12,28.6,280,0,1,0,12,12,12
2018-06-18 09:00:00,25,3,34,12,28.6,280,0,1,0,12,12,12
2018-06-18 10:00:00,25,3,34,12,28.6,280,0,1,0,12,12,12
2018-06-18 11:00:00,6,3,23,12,28.6,280,0,1,0,12,12,12
2018-06-18 12:00:00,3,2,25,12,28.6,280,0,1,0,12,12,12
2018-06-18 13:00:00,2,2,23,11,30.7,290,0,1,0,12,12,12
2018-06-18 14:00:00,1,2,35,6,30.7,290,0,1,0,11,12,12
2018-06-18 15:00:00,2,2,24,9,30.7,290,0,1,0,6,11,12
2018-06-18 16:00:00,2,2,34,16,33.2,270,0,1,0,9,6,11
2018-06-18 17:00:00,2,2,31,12,33.2,270,0,1,0,16,9,6
2018-06-18 18:00:00,4,3,29,14,33.2,270,0,1,0,12,16,9
2018-06-18 19:00:00,15,3,33,16,29.3,260,0,1,0,14,12,16
2018-06-18 20:00:00,14,2,42,18,29.3,260,0,1,0,16,14,12
2018-06-18 21:00:00,12,2,47,28,29.3,260,0,1,0,18,16,14
2018-06-18 22:00:00,11,2,42,18,28.9,265,0,1,0,28,18,16
2018-06-18 23:00:00,23,2,47,23,28.9,265,0,1,0,18,28,18
2018-06-19 00:00:00,23,1,40,20,28.9,265,0,0,0,23,18,28
2018-06-19 01:00:00,13,2,42,20,27.9,270,0,0,0,20,23,18
2018-06-19 02:00:00,22,4,53,27,27.9,270,0,0,0,20,20,23
2018-06-19 03:00:00,24,3,63,35,27.9,270,0,0,0,27,20,20
2018-06-19 04:00:00,17,3,60,28,27.6,275,0,0,0,35,27,20
2018-06-19 05:00:00,17,2,62,31,27.6,275,0,0,0,28,35,27
2018-06-19 06:00:00,26,2,44,15,27.6,275,0,0,0,31,28,35
2018-06-19 07:00:00,22,4,46,17,28.8,265,0,0,0,15,31,28
2018-06-19 08:00:00,26,8,55,33,28.8,265,0,0,0,17,15,31
2018-06-19 09:00:00,22,7,67,32,28.8,265,0,0,0,33,17,15
2018-06-19 10:00:00,9,4,49,26,31.8,265,0,0,0,32,33,17
2018-06-19 11:00:00,7,4,33,17,31.8,265,0,0,0,26,32,33
2018-06-19 12:00:00,8,3,18,14,31.8,265,0,0,0,17,26,32
2018-06-19 13:00:00,6,3,31,14,32.3,270,0,0,0,14,17,26
2018-06-19 14:00:00,5,3,23,14,32.3,270,0,0,0,14,14,17
2018-06-19 15:00:00,5,3,29,20,32.3,270,0,0,0,14,14,14
2018-06-19 16:00:00,5,3,17,12,33.2,250,0,0,0,20,14,14
2018-06-19 17:00:00,5,3,28,12,33.2,250,0,0,0,12,20,14
2018-06-19 18:00:00,4,3,22,12,33.2,250,0,0,0,12,12,20
2018-06-19 19:00:00,3,2,23,10,30.0,245,0,0,0,12,12,12
2018-06-19 20:00:00,2,1,19,10,30.0,245,0,0,0,10,12,12
2018-06-19 21:00:00,2,1,25,11,30.0,245,0,0,0,10,10,12
2018-06-19 22:00:00,6,1,23,11,29.2,245,0,0,0,11,10,10
2018-06-19 23:00:00,3,1,27,12,29.2,245,0,0,0,11,11,10
2018-06-20 00:00:00,2,2,25,14,29.2,245,0,0,0,12,11,11
2018-06-20 01:00:00,1,3,14,13,28.3,240,0,0,0,14,12,11
2018-06-20 02:00:00,1,3,14,10,28.3,240,0,0,0,13,14,12
2018-06-20 03:00:00,1,3,15,8,28.3,240,0,0,0,10,13,14
2018-06-20 04:00:00,1,3,17,9,27.8,250,0,0,0,8,10,13
2018-06-20 05:00:00,3,2,14,13,27.8,250,0,0,0,9,8,10
2018-06-20 06:00:00,4,2,17,12,27.8,250,0,0,0,13,9,8
2018-06-20 07:00:00,5,4,17,12,28.6,240,0,0,0,12,13,9
2018-06-20 08:00:00,3,4,28,18,28.6,240,0,0,0,12,12,13
2018-06-20 09:00:00,4,3,18,9,28.6,240,0,0,0,18,12,12
2018-06-20 10:00:00,2,3,15,11,32.0,255,0,0,0,9,18,12
2018-06-20 11:00:00,2,2,16,9,32.0,255,0,0,0,11,9,18
2018-06-20 12:00:00,1,2,12,9,32.0,255,0,0,0,9,11,9
2018-06-20 13:00:00,1,2,18,6,33.0,260,0,0,0,9,9,11
2018-06-20 14:00:00,2,2,16,11,33.0,260,0,0,0,6,9,9
2018-06-20 15:00:00,2,2,11,11,33.0,260,0,0,0,11,6,9
2018-06-20 16:00:00,3,4,24,11,32.9,265,0,0,0,11,11,6
2018-06-20 17:00:00,3,3,17,6,32.9,265,0,0,0,11,11,11
2018-06-20 18:00:00,2,2,14,5,32.9,265,0,0,0,6,11,11
2018-06-20 19:00:00,3,1,16,7,30.1,265,0,0,0,5,6,11
2018-06-20 20:00:00,5,1,19,10,30.1,265,0,0,0,7,5,6
2018-06-20 21:00:00,9,2,28,12,30.1,265,0,0,0,10,7,5
2018-06-20 22:00:00,11,3,44,30,29.7,270,0,0,0,12,10,7
2018-06-20 23:00:00,11,4,50,30,29.7,270,0,0,0,30,12,10
2018-06-21 00:00:00,7,4,45,25,29.7,270,1,4,1,30,30,12
2018-06-21 01:00:00,4,3,26,11,29.0,265,1,4,1,25,30,30
2018-06-21 02:00:00,4,2,19,7,29.0,265,1,4,1,11,25,30
2018-06-21 03:00:00,5,2,15,10,29.0,265,1,4,1,7,11,25
2018-06-21 04:00:00,4,2,18,15,28.1,260,1,4,1,10,7,11
2018-06-21 05:00:00,5,2,14,9,28.1,260,1,4,1,15,10,7
2018-06-21 06:00:00,7,3,15,8,28.1,260,1,4,1,9,15,10
2018-06-21 07:00:00,9,4,27,13,28.0,255,1,4,1,8,9,15
2018-06-21 08:00:00,6,4,31,16,28.0,255,1,4,1,13,8,9
2018-06-21 09:00:00,6,3,24,13,28.0,255,1,4,1,16,13,8
2018-06-21 10:00:00,5,3,22,10,31.6,255,1,4,1,13,16,13
2018-06-21 11:00:00,3,2,20,11,31.6,255,1,4,1,10,13,16
2018-06-21 12:00:00,4,2,17,9,31.6,255,1,4,1,11,10,13
2018-06-21 13:00:00,3,2,20,9,32.9,270,1,4,1,9,11,10
2018-06-21 14:00:00,3,2,19,10,32.9,270,1,4,1,9,9,11
2018-06-21 15:00:00,3,2,22,9,32.9,270,1,4,1,10,9,9
2018-06-21 16:00:00,3,4,16,10,32.6,265,1,4,1,9,10,9
2018-06-21 17:00:00,25,3,16,10,32.6,265,1,4,1,10,9,10
2018-06-21 18:00:00,7,3,24,11,32.6,265,1,4,1,10,10,9
2018-06-21 19:00:00,5,2,25,11,29.8,270,1,4,1,11,10,10
2018-06-21 20:00:00,4,1,17,6,29.8,270,1,4,1,11,11,10
2018-06-21 21:00:00,4,1,25,12,29.8,270,1,4,1,6,11,11
2018-06-21 22:00:00,3,1,21,10,29.5,265,1,4,1,12,6,11
2018-06-21 23:00:00,5,1,12,9,29.5,265,1,4,1,10,12,6
2018-06-22 00:00:00,7,1,15,5,29.5,265,0,12,0,9,10,12
2018-06-22 01:00:00,15,2,28,10,28.6,265,0,12,0,5,9,10
2018-06-22 02:00:00,15,3,55,28,28.6,265,0,12,0,10,5,9
2018-06-22 03:00:00,14,4,59,24,28.6,265,0,12,0,28,10,5
2018-06-22 04:00:00,13,4,52,28,27.6,260,0,12,0,24,28,10
2018-06-22 05:00:00,12,4,45,20,27.6,260,0,12,0,28,24,28
2018-06-22 06:00:00,19,5,48,30,27.6,260,0,12,0,20,28,24
2018-06-22 07:00:00,21,4,56,28,28.4,255,0,12,0,30,20,28
2018-06-22 08:00:00,13,3,64,35,28.4,255,0,12,0,28,30,20
2018-06-22 09:00:00,12,3,39,20,28.4,255,0,12,0,35,28,30
2018-06-22 10:00:00,15,3,39,17,32.3,265,0,12,0,20,35,28
2018-06-22 11:00:00,13,3,32,16,32.3,265,0,12,0,17,20,35
2018-06-22 12:00:00,13,3,40,17,32.3,265,0,12,0,16,17,20
2018-06-22 13:00:00,13,3,41,12,34.3,275,0,12,0,17,16,17
2018-06-22 14:00:00,10,3,36,12,34.3,275,0,12,0,12,17,16
2018-06-22 15:00:00,6,2,45,9,34.3,275,0,12,0,12,12,17
2018-06-22 16:00:00,5,2,37,9,34.4,270,0,12,0,9,12,12
2018-06-22 17:00:00,5,2,32,8,34.4,270,0,12,0,9,9,12
2018-06-22 18:00:00,4,2,39,11,34.4,270,0,12,0,8,9,9
2018-06-22 19:00:00,4,2,29,13,30.2,275,0,12,0,11,8,9
2018-06-22 20:00:00,5,3,32,11,30.2,275,0,12,0,13,11,8
2018-06-22 21:00:00,4,2,35,16,30.2,275,0,12,0,11,13,11
2018-06-22 22:00:00,5,2,33,10,29.4,280,0,12,0,16,11,13
2018-06-22 23:00:00,8,1,34,12,29.4,280,0,12,0,10,16,11
2018-06-23 00:00:00,15,2,50,29,29.4,280,0,6,0,12,10,16
2018-06-23 01:00:00,14,2,58,22,28.2,285,0,6,0,29,12,10
2018-06-23 02:00:00,15,4,60,27,28.2,285,0,6,0,22,29,12
2018-06-23 03:00:00,15,6,58,25,28.2,285,0,6,0,27,22,29
2018-06-23 04:00:00,16,5,62,26,27.4,285,0,6,0,25,27,22
2018-06-23 05:00:00,22,9,58,29,27.4,285,0,6,0,26,25,27
2018-06-23 06:00:00,33,17,60,29,27.4,285,0,6,0,29,26,25
2018-06-23 07:00:00,32,8,80,41,28.3,270,0,6,0,29,29,26
2018-06-23 08:00:00,17,7,78,37,28.3,270,0,6,0,41,29,29
2018-06-23 09:00:00,16,5,57,20,28.3,270,0,6,0,37,41,29
2018-06-23 10:00:00,21,5,45,19,32.5,275,0,6,0,20,37,41
2018-06-23 11:00:00,24,3,52,21,32.5,275,0,6,0,19,20,37
2018-06-23 12:00:00,24,3,83,18,32.5,275,0,6,0,21,19,20
2018-06-23 13:00:00,6,3,50,19,36.1,290,0,6,0,18,21,19
2018-06-23 14:00:00,4,2,44,17,36.1,290,0,6,0,19,18,21
2018-06-23 15:00:00,4,2,44,15,36.1,290,0,6,0,17,19,18
2018-06-23 16:00:00,4,2,38,12,33.3,280,0,6,0,15,17,19
2018-06-23 17:00:00,3,2,41,16,33.3,280,0,6,0,12,15,17
2018-06-23 18:00:00,3,2,43,12,33.3,280,0,6,0,16,12,15
2018-06-23 19:00:00,3,2,46,19,30.7,280,0,6,0,12,16,12
2018-06-23 20:00:00,4,3,49,23,30.7,280,0,6,0,19,12,16
2018-06-23 21:00:00,4,3,36,14,30.7,280,0,6,0,23,19,12
2018-06-23 22:00:00,5,4,39,16,29.2,280,0,6,0,14,23,19
2018-06-23 23:00:00,4,2,42,14,29.2,280,0,6,0,16,14,23
2018-06-24 00:00:00,9,2,39,12,29.2,280,0,3,0,14,16,14
2018-06-24 01:00:00,10,3,52,22,28.3,260,0,3,0,12,14,16
2018-06-24 02:00:00,8,2,61,22,28.3,260,0,3,0,22,12,14
2018-06-24 03:00:00,7,3,51,27,28.3,260,0,3,0,22,22,12
2018-06-24 04:00:00,11,3,56,23,27.6,255,0,3,0,27,22,22
2018-06-24 05:00:00,10,3,61,20,27.6,255,0,3,0,23,27,22
2018-06-24 06:00:00,11,4,35,12,27.6,255,0,3,0,20,23,27
2018-06-24 07:00:00,12,3,48,23,28.4,265,0,3,0,12,20,23
2018-06-24 08:00:00,13,4,45,21,28.4,265,0,3,0,23,12,20
2018-06-24 09:00:00,12,3,52,23,28.4,265,0,3,0,21,23,12
2018-06-24 10:00:00,13,3,28,17,32.0,265,0,3,0,23,21,23
2018-06-24 11:00:00,13,3,37,16,32.0,265,0,3,0,17,23,21
2018-06-24 12:00:00,17,5,34,15,32.0,265,0,3,0,16,17,23
2018-06-24 13:00:00,14,3,38,12,34.4,275,0,3,0,15,16,17
2018-06-24 14:00:00,7,3,30,15,34.4,275,0,3,0,12,15,16
2018-06-24 15:00:00,7,2,30,14,34.4,275,0,3,0,15,12,15
2018-06-24 16:00:00,6,2,32,13,33.2,270,0,3,0,14,15,12
2018-06-24 17:00:00,4,2,25,10,33.2,270,0,3,0,13,14,15
2018-06-24 18:00:00,4,2,32,11,33.2,270,0,3,0,10,13,14
2018-06-24 19:00:00,4,2,31,11,29.9,280,0,3,0,11,10,13
2018-06-24 20:00:00,5,2,29,12,29.9,280,0,3,0,11,11,10
2018-06-24 21:00:00,12,2,19,13,29.9,280,0,3,0,12,11,11
2018-06-24 22:00:00,17,2,24,16,29.3,280,0,3,0,13,12,11
2018-06-24 23:00:00,18,3,32,11,29.3,280,0,3,0,16,13,12
2018-06-25 00:00:00,19,3,29,16,29.3,280,0,0,0,11,16,13
2018-06-25 01:00:00,18,3,17,13,28.3,285,0,0,0,16,11,16
2018-06-25 02:00:00,17,3,19,9,28.3,285,0,0,0,13,16,11
2018-06-25 03:00:00,23,5,17,12,28.3,285,0,0,0,9,13,16
2018-06-25 04:00:00,21,6,41,14,27.5,280,0,0,0,12,9,13
2018-06-25 05:00:00,18,4,28,16,27.5,280,0,0,0,14,12,9
2018-06-25 06:00:00,23,5,35,15,27.5,280,0,0,0,16,14,12
2018-06-25 07:00:00,26,5,54,22,28.2,275,0,0,0,15,16,14
2018-06-25 08:00:00,24,5,33,22,28.2,275,0,0,0,22,15,16
2018-06-25 09:00:00,14,5,41,22,28.2,275,0,0,0,22,22,15
2018-06-25 10:00:00,14,5,35,19,31.1,275,0,0,0,22,22,22
2018-06-25 11:00:00,23,5,27,15,31.1,275,0,0,0,19,22,22
2018-06-25 12:00:00,29,4,17,10,31.1,275,0,0,0,15,19,22
2018-06-25 13:00:00,25,3,22,17,33.2,275,0,0,0,10,15,19
2018-06-25 14:00:00,25,3,22,11,33.2,275,0,0,0,17,10,15
2018-06-25 15:00:00,28,3,19,12,33.2,275,0,0,0,11,17,10
2018-06-25 16:00:00,24,4,26,18,33.4,265,0,0,0,12,11,17
2018-06-25 17:00:00,10,3,28,14,33.4,265,0,0,0,18,12,11
2018-06-25 18:00:00,9,2,13,10,33.4,265,0,0,0,14,18,12
2018-06-25 19:00:00,9,2,13,10,29.5,270,0,0,0,10,14,18
2018-06-25 20:00:00,9,2,13,10,29.5,270,0,0,0,10,10,14
2018-06-25 21:00:00,9,2,13,10,29.5,270,0,0,0,10,10,10
2018-06-25 22:00:00,9,2,13,10,28.7,270,0,0,0,10,10,10
2018-06-25 23:00:00,9,2,13,10,28.7,270,0,0,0,10,10,10
2018-06-26 00:00:00,9,2,13,10,28.7,270,0,0,0,10,10,10
2018-06-26 01:00:00,9,2,13,10,28.0,255,0,0,0,10,10,10
2018-06-26 02:00:00,9,2,13,10,28.0,255,0,0,0,10,10,10
2018-06-26 03:00:00,9,2,13,10,28.0,255,0,0,0,10,10,10
2018-06-26 04:00:00,9,2,13,10,27.6,260,0,0,0,10,10,10
2018-06-26 05:00:00,9,2,13,10,27.6,260,0,0,0,10,10,10
2018-06-26 06:00:00,9,2,13,10,27.6,260,0,0,0,10,10,10
2018-06-26 07:00:00,9,2,13,10,28.5,235,0,0,0,10,10,10
2018-06-26 08:00:00,9,2,13,10,28.5,235,0,0,0,10,10,10
2018-06-26 09:00:00,9,2,13,10,28.5,235,0,0,0,10,10,10
2018-06-26 10:00:00,9,2,13,10,32.4,250,0,0,0,10,10,10
2018-06-26 11:00:00,9,2,13,10,32.4,250,0,0,0,10,10,10
2018-06-26 12:00:00,9,2,13,10,32.4,250,0,0,0,10,10,10
2018-06-26 13:00:00,1,2,13,10,34.0,250,0,0,0,10,10,10
2018-06-26 14:00:00,0,1,19,11,34.0,250,0,0,0,10,10,10
2018-06-26 15:00:00,0,1,11,8,34.0,250,0,0,0,11,10,10
2018-06-26 16:00:00,0,1,16,11,33.0,245,0,0,0,8,11,10
2018-06-26 17:00:00,0,1,20,7,33.0,245,0,0,0,11,8,11
2018-06-26 18:00:00,0,1,22,8,33.0,245,0,0,0,7,11,8
2018-06-26 19:00:00,0,2,16,11,28.1,250,0,0,0,8,7,11
2018-06-26 20:00:00,0,2,36,19,28.1,250,0,0,0,11,8,7
2018-06-26 21:00:00,0,1,28,19,28.1,250,0,0,0,19,11,8
2018-06-26 22:00:00,0,0,16,5,28.4,240,0,0,0,19,19,11
2018-06-26 23:00:00,0,1,25,13,28.4,240,0,0,0,5,19,19
2018-06-27 00:00:00,0,1,34,28,28.4,240,0,0,2,13,5,19
2018-06-27 01:00:00,0,1,29,23,27.8,205,0,0,2,28,13,5
2018-06-27 02:00:00,0,2,25,14,27.8,205,0,0,2,23,28,13
2018-06-27 03:00:00,0,3,51,25,27.8,205,0,0,2,14,23,28
2018-06-27 04:00:00,0,3,71,46,27.2,210,0,0,2,25,14,23
2018-06-27 05:00:00,2,3,84,61,27.2,210,0,0,2,46,25,14
2018-06-27 06:00:00,0,4,75,47,27.2,210,0,0,2,61,46,25
2018-06-27 07:00:00,0,4,112,77,27.9,200,0,0,2,47,61,46
2018-06-27 08:00:00,2,4,133,80,27.9,200,0,0,2,77,47,61
2018-06-27 09:00:00,2,4,67,38,27.9,200,0,0,2,80,77,47
2018-06-27 10:00:00,0,5,49,28,32.5,205,0,0,2,38,80,77
2018-06-27 11:00:00,0,3,24,13,32.5,205,0,0,2,28,38,80
2018-06-27 12:00:00,0,2,19,7,32.5,205,0,0,2,13,28,38
2018-06-27 13:00:00,0,2,15,8,33.1,190,0,0,2,7,13,28
2018-06-27 14:00:00,0,1,9,5,33.1,190,0,0,2,8,7,13
2018-06-27 15:00:00,0,1,14,5,33.1,190,0,0,2,5,8,7
2018-06-27 16:00:00,0,1,10,5,31.2,205,0,0,2,5,5,8
2018-06-27 17:00:00,0,1,11,7,31.2,205,0,0,2,5,5,5
2018-06-27 18:00:00,0,1,7,5,31.2,205,0,0,2,7,5,5
2018-06-27 19:00:00,0,1,11,5,27.9,190,0,0,2,5,7,5
2018-06-27 20:00:00,0,1,9,3,27.9,190,0,0,2,5,5,7
2018-06-27 21:00:00,0,1,9,2,27.9,190,0,0,2,3,5,5
2018-06-27 22:00:00,0,1,15,5,27.9,190,0,0,2,2,3,5
2018-06-27 23:00:00,0,0,11,5,27.9,190,0,0,2,5,2,3
2018-06-28 00:00:00,0,1,10,5,27.9,190,0,0,0,5,5,2
2018-06-28 01:00:00,0,1,13,4,27.4,200,0,0,0,5,5,5
2018-06-28 02:00:00,0,1,13,4,27.4,200,0,0,0,4,5,5
2018-06-28 03:00:00,0,1,34,22,27.4,200,0,0,0,4,4,5
2018-06-28 04:00:00,0,2,53,37,27.2,205,0,0,0,22,4,4
2018-06-28 05:00:00,0,3,53,27,27.2,205,0,0,0,37,22,4
2018-06-28 06:00:00,0,5,66,44,27.2,205,0,0,0,27,37,22
2018-06-28 07:00:00,0,9,82,54,27.6,200,0,0,0,44,27,37
2018-06-28 08:00:00,0,9,92,71,27.6,200,0,0,0,54,44,27
2018-06-28 09:00:00,0,9,83,55,27.6,200,0,0,0,71,54,44
2018-06-28 10:00:00,0,8,43,23,30.8,210,0,0,0,55,71,54
2018-06-28 11:00:00,0,6,30,22,30.8,210,0,0,0,23,55,71
2018-06-28 12:00:00,0,4,22,20,30.8,210,0,0,0,22,23,55
2018-06-28 13:00:00,0,3,24,14,34.2,240,0,0,0,20,22,23
2018-06-28 14:00:00,0,3,26,16,34.2,240,0,0,0,14,20,22
2018-06-28 15:00:00,0,2,21,18,34.2,240,0,0,0,16,14,20
2018-06-28 16:00:00,0,1,18,14,33.0,260,0,0,0,18,16,14
2018-06-28 17:00:00,0,2,29,14,33.0,260,0,0,0,14,18,16
2018-06-28 18:00:00,0,1,20,13,33.0,260,0,0,0,14,14,18
2018-06-28 19:00:00,0,1,17,7,29.1,285,0,0,0,13,14,14
2018-06-28 20:00:00,0,2,28,16,29.1,285,0,0,0,7,13,14
2018-06-28 21:00:00,0,2,32,20,29.1,285,0,0,0,16,7,13
2018-06-28 22:00:00,0,2,32,17,28.5,270,0,0,0,20,16,7
2018-06-28 23:00:00,0,4,79,23,28.5,270,0,0,0,17,20,16
2018-06-29 00:00:00,0,3,55,35,28.5,270,1,0,0,23,17,20
2018-06-29 01:00:00,0,3,48,21,28.1,260,1,0,0,35,23,17
2018-06-29 02:00:00,0,2,25,17,28.1,260,1,0,0,21,35,23
2018-06-29 03:00:00,0,2,28,12,28.1,260,1,0,0,17,21,35
2018-06-29 04:00:00,0,2,33,17,27.5,260,1,0,0,12,17,21
2018-06-29 05:00:00,0,2,36,20,27.5,260,1,0,0,17,12,17
2018-06-29 06:00:00,0,3,59,20,27.5,260,1,0,0,20,17,12
2018-06-29 07:00:00,0,3,72,29,28.0,230,1,0,0,20,20,17
2018-06-29 08:00:00,0,5,68,38,28.0,230,1,0,0,29,20,20
2018-06-29 09:00:00,0,7,59,30,28.0,230,1,0,0,38,29,20
2018-06-29 10:00:00,0,4,43,27,32.3,235,1,0,0,30,38,29
2018-06-29 11:00:00,0,3,30,18,32.3,235,1,0,0,27,30,38
2018-06-29 12:00:00,0,4,22,15,32.3,235,1,0,0,18,27,30
2018-06-29 13:00:00,0,3,41,18,34.8,250,1,0,0,15,18,27
2018-06-29 14:00:00,0,2,23,15,34.8,250,1,0,0,18,15,18
2018-06-29 15:00:00,0,2,19,11,34.8,250,1,0,0,15,18,15
2018-06-29 16:00:00,0,2,24,11,34.2,265,1,0,0,11,15,18
2018-06-29 17:00:00,0,2,23,13,34.2,265,1,0,0,11,11,15
2018-06-29 18:00:00,0,2,16,13,34.2,265,1,0,0,13,11,11
2018-06-29 19:00:00,0,1,17,12,29.9,280,1,0,0,13,13,11
2018-06-29 20:00:00,0,2,30,17,29.9,280,1,0,0,12,13,13
2018-06-29 21:00:00,0,3,24,17,29.9,280,1,0,0,17,12,13
2018-06-29 22:00:00,0,2,27,21,29.4,275,1,0,0,17,17,12
2018-06-29 23:00:00,0,2,28,14,29.4,275,1,0,0,21,17,17
2018-06-30 00:00:00,0,3,32,15,29.4,275,0,1,0,14,21,17
2018-06-30 01:00:00,0,5,36,26,28.5,240,0,1,0,15,14,21
2018-06-30 02:00:00,0,2,29,17,28.5,240,0,1,0,26,15,14
2018-06-30 03:00:00,0,1,19,9,28.5,240,0,1,0,17,26,15
2018-06-30 04:00:00,0,3,17,11,27.8,245,0,1,0,9,17,26
2018-06-30 05:00:00,2,3,56,29,27.8,245,0,1,0,11,9,17
2018-06-30 06:00:00,2,3,51,31,27.8,245,0,1,0,29,11,9
2018-06-30 07:00:00,0,5,41,18,28.2,220,0,1,0,31,29,11
2018-06-30 08:00:00,0,10,59,32,28.2,220,0,1,0,18,31,29
2018-06-30 09:00:00,0,7,49,32,28.2,220,0,1,0,32,18,31
2018-06-30 10:00:00,0,3,29,12,32.7,225,0,1,0,32,32,18
2018-06-30 11:00:00,0,2,20,8,32.7,225,0,1,0,12,32,32
2018-06-30 12:00:00,0,1,11,7,32.7,225,0,1,0,8,12,32
2018-06-30 13:00:00,0,1,12,5,34.1,245,0,1,0,7,8,12
2018-06-30 14:00:00,0,1,7,5,34.1,245,0,1,0,5,7,8
2018-06-30 15:00:00,0,1,16,4,34.1,245,0,1,0,5,5,7
2018-06-30 16:00:00,0,1,12,2,33.2,250,0,1,0,4,5,5
2018-06-30 17:00:00,0,1,16,5,33.2,250,0,1,0,2,4,5
2018-06-30 18:00:00,0,1,11,6,33.2,250,0,1,0,5,2,4
2018-06-30 19:00:00,0,1,14,5,30.3,255,0,1,0,6,5,2
2018-06-30 20:00:00,0,1,11,4,30.3,255,0,1,0,5,6,5
2018-06-30 21:00:00,0,2,21,4,30.3,255,0,1,0,4,5,6
2018-06-30 22:00:00,0,1,42,20,29.6,255,0,1,0,4,4,5
2018-06-30 23:00:00,0,1,23,14,29.6,255,0,1,0,20,4,4
